392.44	6.476466e-24
392.45	6.391420e-24
392.46	6.323362e-24
392.47	6.347916e-24
392.48	6.417687e-24
392.49	6.417251e-24
392.50	6.324114e-24
392.51	6.302297e-24
392.52	6.210772e-24
392.53	6.001291e-24
392.54	5.766957e-24
392.55	5.635850e-24
392.56	5.659054e-24
392.57	5.729113e-24
392.58	5.825110e-24
392.59	5.871990e-24
392.60	5.917452e-24
392.61	6.033024e-24
392.62	6.113069e-24
392.63	6.271397e-24
392.64	6.334423e-24
392.65	6.333430e-24
392.66	6.325150e-24
392.67	6.334478e-24
392.68	6.289468e-24
392.69	6.228770e-24
392.70	6.177418e-24
392.71	6.115544e-24
392.72	6.069356e-24
392.73	6.041184e-24
392.74	6.055569e-24
392.75	6.100097e-24
392.76	6.188149e-24
392.77	6.254336e-24
392.78	6.263247e-24
392.79	6.308163e-24
392.80	6.442713e-24
392.81	6.512793e-24
392.82	6.526465e-24
392.83	6.287370e-24
392.84	6.121320e-24
392.85	6.034627e-24
392.86	5.953001e-24
392.87	5.760445e-24
392.88	5.594227e-24
392.89	5.462824e-24
392.90	5.505829e-24
392.91	5.501469e-24
392.92	5.619519e-24
392.93	5.750134e-24
392.94	5.868322e-24
392.95	5.919657e-24
392.96	5.928449e-24
392.97	5.942787e-24
392.98	6.020116e-24
392.99	6.050451e-24
393.00	5.999988e-24
393.01	5.847733e-24
393.02	5.725551e-24
393.03	5.649994e-24
393.04	5.527746e-24
393.05	5.428015e-24
393.06	5.419974e-24
393.07	5.525818e-24
393.08	5.777410e-24
393.09	6.088998e-24
393.10	6.368462e-24
393.11	6.612972e-24
393.12	6.761711e-24
393.13	6.835261e-24
393.14	6.935394e-24
393.15	7.022944e-24
393.16	7.035316e-24
393.17	6.931487e-24
393.18	6.708614e-24
393.19	6.540969e-24
393.20	6.325732e-24
393.21	6.175924e-24
393.22	6.039730e-24
393.23	5.847923e-24
393.24	5.740783e-24
393.25	5.806232e-24
393.26	5.950377e-24
393.27	6.152451e-24
393.28	6.325847e-24
393.29	6.403188e-24
393.30	6.507636e-24
393.31	6.673645e-24
393.32	6.802009e-24
393.33	6.822363e-24
393.34	6.799232e-24
393.35	6.805660e-24
393.36	6.827848e-24
393.37	6.880637e-24
393.38	6.860896e-24
393.39	6.848835e-24
393.40	6.837595e-24
393.41	6.717115e-24
393.42	6.587189e-24
393.43	6.519052e-24
393.44	6.519711e-24
393.45	6.497073e-24
393.46	6.416560e-24
393.47	6.263433e-24
393.48	6.221032e-24
393.49	6.327596e-24
393.50	6.355443e-24
393.51	6.336988e-24
393.52	6.351159e-24
393.53	6.359761e-24
393.54	6.368615e-24
393.55	6.380255e-24
393.56	6.444970e-24
393.57	6.514077e-24
393.58	6.468018e-24
393.59	6.344427e-24
393.60	6.214373e-24
393.61	6.168722e-24
393.62	6.268301e-24
393.63	6.421060e-24
393.64	6.450391e-24
393.65	6.405988e-24
393.66	6.407707e-24
393.67	6.594671e-24
393.68	6.705270e-24
393.69	6.683103e-24
393.70	6.648115e-24
393.71	6.581571e-24
393.72	6.536117e-24
393.73	6.634503e-24
393.74	6.753761e-24
393.75	6.858170e-24
393.76	6.831739e-24
393.77	6.809708e-24
393.78	6.825327e-24
393.79	6.775135e-24
393.80	6.887075e-24
393.81	6.988415e-24
393.82	6.981966e-24
393.83	6.956153e-24
393.84	7.093384e-24
393.85	7.297407e-24
393.86	7.380473e-24
393.87	7.314163e-24
393.88	7.256389e-24
393.89	7.252177e-24
393.90	7.230099e-24
393.91	7.324096e-24
393.92	7.333706e-24
393.93	7.413319e-24
393.94	7.489645e-24
393.95	7.526633e-24
393.96	7.487596e-24
393.97	7.380211e-24
393.98	7.267838e-24
393.99	7.126391e-24
394.00	7.061364e-24
394.01	7.057816e-24
394.02	7.098935e-24
394.03	7.023174e-24
394.04	6.983930e-24
394.05	7.018398e-24
394.06	7.069321e-24
394.07	7.141492e-24
394.08	7.258575e-24
394.09	7.450507e-24
394.10	7.717649e-24
394.11	8.054802e-24
394.12	8.358263e-24
394.13	8.598056e-24
394.14	8.693252e-24
394.15	8.681017e-24
394.16	8.530508e-24
394.17	8.395645e-24
394.18	8.377577e-24
394.19	8.339860e-24
394.20	8.277119e-24
394.21	8.174352e-24
394.22	8.099573e-24
394.23	8.027355e-24
394.24	7.918303e-24
394.25	7.764747e-24
394.26	7.625549e-24
394.27	7.620340e-24
394.28	7.745976e-24
394.29	7.841250e-24
394.30	7.881888e-24
394.31	7.953237e-24
394.32	8.049375e-24
394.33	8.138400e-24
394.34	8.231267e-24
394.35	8.356971e-24
394.36	8.517496e-24
394.37	8.671420e-24
394.38	8.823938e-24
394.39	8.920979e-24
394.40	9.012560e-24
394.41	9.065408e-24
394.42	9.027829e-24
394.43	8.955439e-24
394.44	8.885666e-24
394.45	8.885670e-24
394.46	8.936652e-24
394.47	8.936719e-24
394.48	8.896993e-24
394.49	8.836766e-24
394.50	8.767765e-24
394.51	8.691717e-24
394.52	8.663882e-24
394.53	8.725280e-24
394.54	8.818949e-24
394.55	8.887902e-24
394.56	8.902448e-24
394.57	8.912556e-24
394.58	8.954284e-24
394.59	8.921002e-24
394.60	8.856343e-24
394.61	8.806612e-24
394.62	8.721681e-24
394.63	8.649111e-24
394.64	8.668465e-24
394.65	8.685063e-24
394.66	8.657733e-24
394.67	8.648871e-24
394.68	8.724460e-24
394.69	8.832880e-24
394.70	8.968571e-24
394.71	9.155773e-24
394.72	9.271896e-24
394.73	9.327522e-24
394.74	9.443535e-24
394.75	9.604821e-24
394.76	9.697972e-24
394.77	9.693711e-24
394.78	9.628794e-24
394.79	9.479440e-24
394.80	9.318030e-24
394.81	9.258837e-24
394.82	9.269969e-24
394.83	9.286528e-24
394.84	9.434607e-24
394.85	9.612307e-24
394.86	9.730042e-24
394.87	9.747603e-24
394.88	9.776197e-24
394.89	9.915898e-24
394.90	1.012384e-23
394.91	1.033650e-23
394.92	1.051404e-23
394.93	1.053838e-23
394.94	1.046291e-23
394.95	1.036000e-23
394.96	1.020318e-23
394.97	1.004826e-23
394.98	9.983554e-24
394.99	9.979127e-24
395.00	9.930409e-24
395.01	9.896075e-24
395.02	9.826004e-24
395.03	9.667713e-24
395.04	9.551071e-24
395.05	9.496412e-24
395.06	9.577070e-24
395.07	9.827180e-24
395.08	1.006081e-23
395.09	1.015852e-23
395.10	1.016311e-23
395.11	1.010122e-23
395.12	1.015423e-23
395.13	1.022940e-23
395.14	1.026515e-23
395.15	1.016882e-23
395.16	1.011563e-23
395.17	1.001697e-23
395.18	9.894469e-24
395.19	9.664654e-24
395.20	9.443753e-24
395.21	9.337366e-24
395.22	9.328103e-24
395.23	9.416891e-24
395.24	9.608756e-24
395.25	9.927677e-24
395.26	1.013439e-23
395.27	1.015055e-23
395.28	1.010909e-23
395.29	1.015640e-23
395.30	1.032798e-23
395.31	1.043198e-23
395.32	1.044781e-23
395.33	1.041051e-23
395.34	1.050401e-23
395.35	1.056230e-23
395.36	1.059064e-23
395.37	1.060500e-23
395.38	1.069789e-23
395.39	1.083958e-23
395.40	1.103178e-23
395.41	1.113990e-23
395.42	1.122592e-23
395.43	1.125462e-23
395.44	1.120132e-23
395.45	1.111691e-23
395.46	1.106860e-23
395.47	1.106627e-23
395.48	1.105507e-23
395.49	1.097296e-23
395.50	1.088092e-23
395.51	1.081055e-23
395.52	1.068900e-23
395.53	1.059842e-23
395.54	1.055297e-23
395.55	1.055788e-23
395.56	1.057970e-23
395.57	1.055303e-23
395.58	1.043248e-23
395.59	1.041559e-23
395.60	1.046537e-23
395.61	1.050356e-23
395.62	1.050248e-23
395.63	1.044056e-23
395.64	1.039886e-23
395.65	1.039317e-23
395.66	1.029887e-23
395.67	1.010580e-23
395.68	9.918154e-24
395.69	9.708363e-24
395.70	9.677742e-24
395.71	9.687088e-24
395.72	9.707727e-24
395.73	9.712034e-24
395.74	9.767118e-24
395.75	9.726735e-24
395.76	9.863771e-24
395.77	1.007307e-23
395.78	1.015039e-23
395.79	1.013987e-23
395.80	1.011989e-23
395.81	1.007059e-23
395.82	1.011272e-23
395.83	1.018062e-23
395.84	1.012441e-23
395.85	1.010156e-23
395.86	1.025095e-23
395.87	1.038285e-23
395.88	1.056788e-23
395.89	1.047092e-23
395.90	1.031127e-23
395.91	1.019614e-23
395.92	1.010304e-23
395.93	1.002792e-23
395.94	1.008014e-23
395.95	1.007374e-23
395.96	1.008398e-23
395.97	1.011408e-23
395.98	1.019697e-23
395.99	1.026758e-23
396.00	1.036689e-23
396.01	1.041323e-23
396.02	1.046715e-23
396.03	1.059394e-23
396.04	1.072430e-23
396.05	1.079064e-23
396.06	1.071286e-23
396.07	1.057930e-23
396.08	1.054723e-23
396.09	1.055368e-23
396.10	1.042747e-23
396.11	1.032090e-23
396.12	1.021451e-23
396.13	1.002057e-23
396.14	9.907745e-24
396.15	9.788223e-24
396.16	9.584959e-24
396.17	9.389897e-24
396.18	9.322011e-24
396.19	9.468765e-24
396.20	9.797556e-24
396.21	9.950041e-24
396.22	1.010617e-23
396.23	1.023042e-23
396.24	1.030899e-23
396.25	1.040456e-23
396.26	1.044377e-23
396.27	1.039826e-23
396.28	1.031596e-23
396.29	1.028358e-23
396.30	1.015733e-23
396.31	1.004201e-23
396.32	1.006673e-23
396.33	1.004001e-23
396.34	1.004519e-23
396.35	1.006900e-23
396.36	1.015465e-23
396.37	1.025518e-23
396.38	1.030360e-23
396.39	1.035201e-23
396.40	1.038827e-23
396.41	1.032760e-23
396.42	1.026132e-23
396.43	1.028028e-23
396.44	1.033880e-23
396.45	1.038744e-23
396.46	1.039045e-23
396.47	1.035559e-23
396.48	1.029844e-23
396.49	1.034195e-23
396.50	1.033627e-23
396.51	1.040243e-23
396.52	1.041924e-23
396.53	1.040835e-23
396.54	1.042470e-23
396.55	1.043195e-23
396.56	1.050109e-23
396.57	1.046443e-23
396.58	1.047464e-23
396.59	1.055770e-23
396.60	1.071578e-23
396.61	1.092931e-23
396.62	1.097469e-23
396.63	1.091190e-23
396.64	1.084505e-23
396.65	1.086827e-23
396.66	1.089735e-23
396.67	1.084446e-23
396.68	1.084912e-23
396.69	1.025793e-23
396.70	1.002891e-23
396.71	9.966165e-24
396.72	9.971463e-24
396.73	9.964723e-24
396.74	9.896949e-24
396.75	9.848376e-24
396.76	9.915079e-24
396.77	1.002010e-23
396.78	1.016000e-23
396.79	1.035886e-23
396.80	1.036591e-23
396.81	1.041648e-23
396.82	1.052192e-23
396.83	1.063489e-23
396.84	1.075089e-23
396.85	1.072255e-23
396.86	1.065182e-23
396.87	1.062234e-23
396.88	1.055901e-23
396.89	1.042213e-23
396.90	1.033045e-23
396.91	1.017192e-23
396.92	9.849042e-24
396.93	9.466544e-24
396.94	9.168787e-24
396.95	9.077330e-24
396.96	9.091074e-24
396.97	9.175784e-24
396.98	9.331338e-24
396.99	9.484682e-24
397.00	9.601588e-24
397.01	9.675913e-24
397.02	9.638872e-24
397.03	9.523019e-24
397.04	9.400314e-24
397.05	9.266142e-24
397.06	9.211413e-24
397.07	9.143482e-24
397.08	8.965263e-24
397.09	8.815046e-24
397.10	8.638731e-24
397.11	8.483693e-24
397.12	8.402262e-24
397.13	8.453965e-24
397.14	8.619591e-24
397.15	8.812317e-24
397.16	8.996679e-24
397.17	9.183817e-24
397.18	9.370294e-24
397.19	9.506634e-24
397.20	9.559734e-24
397.21	9.486115e-24
397.22	9.388233e-24
397.23	9.292090e-24
397.24	9.242533e-24
397.25	9.242823e-24
397.26	9.240308e-24
397.27	9.213623e-24
397.28	9.182238e-24
397.29	9.168363e-24
397.30	9.131432e-24
397.31	9.117694e-24
397.32	9.174624e-24
397.33	9.161051e-24
397.34	9.072488e-24
397.35	9.031102e-24
397.36	9.002161e-24
397.37	8.959233e-24
397.38	8.968714e-24
397.39	8.993961e-24
397.40	8.958898e-24
397.41	8.902718e-24
397.42	8.887689e-24
397.43	8.875206e-24
397.44	8.893858e-24
397.45	9.024457e-24
397.46	9.118941e-24
397.47	9.188318e-24
397.48	9.172216e-24
397.49	9.078789e-24
397.50	8.984791e-24
397.51	8.917748e-24
397.52	8.841744e-24
397.53	8.809094e-24
397.54	8.876726e-24
397.55	8.958880e-24
397.56	8.952053e-24
397.57	8.930340e-24
397.58	8.992702e-24
397.59	9.051815e-24
397.60	9.080098e-24
397.61	9.131396e-24
397.62	9.221485e-24
397.63	9.330536e-24
397.64	9.508451e-24
397.65	9.621755e-24
397.66	9.626767e-24
397.67	9.535555e-24
397.68	9.420390e-24
397.69	9.367571e-24
397.70	9.346160e-24
397.71	9.290767e-24
397.72	9.290099e-24
397.73	9.282331e-24
397.74	9.205083e-24
397.75	9.025817e-24
397.76	8.947849e-24
397.77	8.950171e-24
397.78	8.965066e-24
397.79	8.953097e-24
397.80	8.959684e-24
397.81	9.033215e-24
397.82	9.150177e-24
397.83	9.273134e-24
397.84	9.329781e-24
397.85	9.266304e-24
397.86	9.240749e-24
397.87	9.256941e-24
397.88	9.322482e-24
397.89	9.417826e-24
397.90	9.518115e-24
397.91	9.543362e-24
397.92	9.492886e-24
397.93	9.421089e-24
397.94	9.367172e-24
397.95	9.336743e-24
397.96	9.296496e-24
397.97	9.225431e-24
397.98	9.113127e-24
397.99	9.008231e-24
398.00	9.002476e-24
398.01	9.103988e-24
398.02	9.174726e-24
398.03	9.243822e-24
398.04	9.217814e-24
398.05	9.253072e-24
398.06	9.301852e-24
398.07	9.368373e-24
398.08	9.457242e-24
398.09	9.536567e-24
398.10	9.516039e-24
398.11	9.479061e-24
398.12	9.507716e-24
398.13	9.567074e-24
398.14	9.563069e-24
398.15	9.443041e-24
398.16	9.359687e-24
398.17	9.341573e-24
398.18	9.343839e-24
398.19	9.496076e-24
398.20	9.699703e-24
398.21	9.871130e-24
398.22	9.998006e-24
398.23	9.951370e-24
398.24	9.894428e-24
398.25	9.830195e-24
398.26	9.707098e-24
398.27	9.569897e-24
398.28	9.476327e-24
398.29	9.390564e-24
398.30	9.338347e-24
398.31	9.352549e-24
398.32	9.323134e-24
398.33	9.216407e-24
398.34	9.086660e-24
398.35	9.162221e-24
398.36	9.369175e-24
398.37	9.516586e-24
398.38	9.724162e-24
398.39	9.876613e-24
398.40	9.958644e-24
398.41	1.003873e-23
398.42	1.004915e-23
398.43	1.008361e-23
398.44	1.011980e-23
398.45	1.008907e-23
398.46	1.003817e-23
398.47	1.002799e-23
398.48	1.002482e-23
398.49	9.959797e-24
398.50	9.794317e-24
398.51	9.622484e-24
398.52	9.524722e-24
398.53	9.406966e-24
398.54	9.365984e-24
398.55	9.268119e-24
398.56	9.187213e-24
398.57	9.119644e-24
398.58	9.045034e-24
398.59	8.934787e-24
398.60	8.880313e-24
398.61	8.869369e-24
398.62	8.865602e-24
398.63	8.860339e-24
398.64	8.864919e-24
398.65	8.902579e-24
398.66	8.918590e-24
398.67	8.872386e-24
398.68	8.900837e-24
398.69	8.948580e-24
398.70	9.107094e-24
398.71	9.289663e-24
398.72	9.428649e-24
398.73	9.570386e-24
398.74	9.704223e-24
398.75	9.852924e-24
398.76	1.003109e-23
398.77	1.015528e-23
398.78	1.021819e-23
398.79	1.031078e-23
398.80	1.035056e-23
398.81	1.023312e-23
398.82	1.003266e-23
398.83	9.833415e-24
398.84	9.638883e-24
398.85	9.434741e-24
398.86	9.315599e-24
398.87	9.308361e-24
398.88	9.160100e-24
398.89	9.049108e-24
398.90	8.985908e-24
398.91	8.996606e-24
398.92	9.135415e-24
398.93	9.303048e-24
398.94	9.452633e-24
398.95	9.711756e-24
398.96	9.936143e-24
398.97	1.008160e-23
398.98	1.022610e-23
398.99	1.026426e-23
399.00	1.018013e-23
399.01	1.014645e-23
399.02	1.020438e-23
399.03	1.026027e-23
399.04	1.028208e-23
399.05	1.024421e-23
399.06	1.005208e-23
399.07	9.757259e-24
399.08	9.558675e-24
399.09	9.492872e-24
399.10	9.429211e-24
399.11	9.458187e-24
399.12	9.359990e-24
399.13	9.175303e-24
399.14	9.115671e-24
399.15	9.072061e-24
399.16	9.052674e-24
399.17	9.112031e-24
399.18	9.212787e-24
399.19	9.325938e-24
399.20	9.509627e-24
399.21	9.702702e-24
399.22	9.846777e-24
399.23	9.984818e-24
399.24	1.007500e-23
399.25	1.009041e-23
399.26	1.013273e-23
399.27	1.029631e-23
399.28	1.043371e-23
399.29	1.047501e-23
399.30	1.051323e-23
399.31	1.043995e-23
399.32	1.034855e-23
399.33	1.024796e-23
399.34	1.018988e-23
399.35	1.015626e-23
399.36	1.012867e-23
399.37	1.016536e-23
399.38	1.015713e-23
399.39	1.013434e-23
399.40	1.007734e-23
399.41	1.001665e-23
399.42	9.943576e-24
399.43	9.945079e-24
399.44	1.006752e-23
399.45	1.021731e-23
399.46	1.034887e-23
399.47	1.043770e-23
399.48	1.047683e-23
399.49	1.053721e-23
399.50	1.055764e-23
399.51	1.052465e-23
399.52	1.049020e-23
399.53	1.055823e-23
399.54	1.068042e-23
399.55	1.070025e-23
399.56	1.067099e-23
399.57	1.067177e-23
399.58	1.063798e-23
399.59	1.061339e-23
399.60	1.058347e-23
399.61	1.063497e-23
399.62	1.082012e-23
399.63	1.100869e-23
399.64	1.107811e-23
399.65	1.110300e-23
399.66	1.116803e-23
399.67	1.128386e-23
399.68	1.141212e-23
399.69	1.149515e-23
399.70	1.156016e-23
399.71	1.165451e-23
399.72	1.170609e-23
399.73	1.165766e-23
399.74	1.151044e-23
399.75	1.143511e-23
399.76	1.143217e-23
399.77	1.137046e-23
399.78	1.126197e-23
399.79	1.109893e-23
399.80	1.107685e-23
399.81	1.106964e-23
399.82	1.106131e-23
399.83	1.094784e-23
399.84	1.093025e-23
399.85	1.099575e-23
399.86	1.112290e-23
399.87	1.121410e-23
399.88	1.132807e-23
399.89	1.147236e-23
399.90	1.162973e-23
399.91	1.178188e-23
399.92	1.190511e-23
399.93	1.207057e-23
399.94	1.229470e-23
399.95	1.243253e-23
399.96	1.241447e-23
399.97	1.236604e-23
399.98	1.237175e-23
399.99	1.084429e-23
400.00	1.089310e-23
400.01	1.095235e-23
400.02	1.100628e-23
400.03	1.104038e-23
400.04	1.104428e-23
400.05	1.101375e-23
400.06	1.095153e-23
400.07	1.086674e-23
400.08	1.077325e-23
400.09	1.068718e-23
400.10	1.062403e-23
400.11	1.059602e-23
400.12	1.060995e-23
400.13	1.066603e-23
400.14	1.075779e-23
400.15	1.087304e-23
400.16	1.099573e-23
400.17	1.110842e-23
400.18	1.119482e-23
400.19	1.124221e-23
400.20	1.124322e-23
400.21	1.119682e-23
400.22	1.110837e-23
400.23	1.098886e-23
400.24	1.085333e-23
400.25	1.071895e-23
400.26	1.060274e-23
400.27	1.051951e-23
400.28	1.048003e-23
400.29	1.048979e-23
400.30	1.054834e-23
400.31	1.064947e-23
400.32	1.078200e-23
400.33	1.093134e-23
400.34	1.108147e-23
400.35	1.121725e-23
400.36	1.132661e-23
400.37	1.140241e-23
400.38	1.144352e-23
400.39	1.145492e-23
400.40	1.144669e-23
400.41	1.143199e-23
400.42	1.142433e-23
400.43	1.143460e-23
400.44	1.146847e-23
400.45	1.152476e-23
400.46	1.159518e-23
400.47	1.166563e-23
400.48	1.171889e-23
400.49	1.173827e-23
400.50	1.171146e-23
400.51	1.163370e-23
400.52	1.150970e-23
400.53	1.135360e-23
400.54	1.118712e-23
400.55	1.103600e-23
400.56	1.092558e-23
400.57	1.087626e-23
400.58	1.089999e-23
400.59	1.099820e-23
400.60	1.116175e-23
400.61	1.137284e-23
400.62	1.160818e-23
400.63	1.184292e-23
400.64	1.205442e-23
400.65	1.222511e-23
400.66	1.234409e-23
400.67	1.240735e-23
400.68	1.241696e-23
400.69	1.237954e-23
400.70	1.230472e-23
400.71	1.220379e-23
400.72	1.208885e-23
400.73	1.197233e-23
400.74	1.186653e-23
400.75	1.178297e-23
400.76	1.173137e-23
400.77	1.171813e-23
400.78	1.174491e-23
400.79	1.180744e-23
400.80	1.189540e-23
400.81	1.199363e-23
400.82	1.208458e-23
400.83	1.215193e-23
400.84	1.218426e-23
400.85	1.217816e-23
400.86	1.213974e-23
400.87	1.208392e-23
400.88	1.203163e-23
400.89	1.200529e-23
400.90	1.202367e-23
400.91	1.209735e-23
400.92	1.222589e-23
400.93	1.239748e-23
400.94	1.259114e-23
400.95	1.278096e-23
400.96	1.294125e-23
400.97	1.305145e-23
400.98	1.309954e-23
400.99	1.308334e-23
401.00	1.300963e-23
401.01	1.289151e-23
401.02	1.274508e-23
401.03	1.258631e-23
401.04	1.242901e-23
401.05	1.228421e-23
401.06	1.216071e-23
401.07	1.206630e-23
401.08	1.200857e-23
401.09	1.199497e-23
401.10	1.203153e-23
401.11	1.212066e-23
401.12	1.225870e-23
401.13	1.243415e-23
401.14	1.262761e-23
401.15	1.281374e-23
401.16	1.296530e-23
401.17	1.305841e-23
401.18	1.307781e-23
401.19	1.302081e-23
401.20	1.289869e-23
401.21	1.273518e-23
401.22	1.256213e-23
401.23	1.241333e-23
401.24	1.231795e-23
401.25	1.229502e-23
401.26	1.235032e-23
401.27	1.247602e-23
401.28	1.265327e-23
401.29	1.285663e-23
401.30	1.305939e-23
401.31	1.323844e-23
401.32	1.337773e-23
401.33	1.346982e-23
401.34	1.351559e-23
401.35	1.352266e-23
401.36	1.350302e-23
401.37	1.347070e-23
401.38	1.343981e-23
401.39	1.342309e-23
401.40	1.343081e-23
401.41	1.346976e-23
401.42	1.354237e-23
401.43	1.364568e-23
401.44	1.377091e-23
401.45	1.390359e-23
401.46	1.402506e-23
401.47	1.411520e-23
401.48	1.415626e-23
401.49	1.413701e-23
401.50	1.405634e-23
401.51	1.392508e-23
401.52	1.376546e-23
401.53	1.360779e-23
401.54	1.348492e-23
401.55	1.342547e-23
401.56	1.344742e-23
401.57	1.355353e-23
401.58	1.372987e-23
401.59	1.394799e-23
401.60	1.417034e-23
401.61	1.435793e-23
401.62	1.447842e-23
401.63	1.451288e-23
401.64	1.445969e-23
401.65	1.433464e-23
